Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/07  18:00:00,298.14231545,18.8067463027,18.3715208706,0.0,41.9242800987,36.8599292233,10.504591615,0.0,9.34,1.16459161496
 06/07  19:00:00,287.892029969,18.8067463027,17.1467626485,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 06/07  20:00:00,273.87169302,18.8067463027,14.9694948769,0.0,34.9369000822,32.3179380704,9.33706938901,0.0,8.1725,1.16456938901
 06/07  21:00:00,197.899327405,18.8067463027,14.3778736059,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 06/07  22:00:00,133.664852003,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/07  23:00:00,162.169619362,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49927117886,0.0,2.335,1.16427117886
 06/07  24:00:00,143.332900972,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/08  01:00:00,132.338673366,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/08  02:00:00,131.3263707,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49920065876,0.0,2.335,1.16420065876
 06/08  03:00:00,130.650240339,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/08  04:00:00,138.238528833,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/08  05:00:00,136.875367791,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/08  06:00:00,183.980051478,18.8067463027,7.65608170705,0.0,13.9747600329,18.6919646116,5.83423528021,0.0,4.67,1.16423528021
 06/08  07:00:00,194.889907812,18.8067463027,6.29959548653,0.0,13.9747600329,18.6919646116,4.76868419345,0.0786841934501,4.67,0.02
 06/08  08:00:00,273.394020952,18.8067463027,9.59179408123,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 06/08  09:00:00,308.379647525,18.8067463027,13.1895626114,0.0,62.886420148,41.4019203762,11.6720534555,0.0,10.5075,1.1645534555
 06/08  10:00:00,305.834260317,18.8067463027,14.3766441767,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 06/08  11:00:00,323.127840024,18.8067463027,16.6804733507,0.0,62.886420148,41.4019203762,11.6723331756,0.0,10.5075,1.16483317563
 06/08  12:00:00,318.062738011,18.8067463027,18.6784455777,0.0,62.886420148,41.4019203762,11.6723445952,0.0,10.5075,1.16484459525
 06/08  13:00:00,322.597514166,18.8067463027,20.393123182,0.0,62.886420148,41.4019203762,11.6723246451,0.0,10.5075,1.16482464509
 06/08  14:00:00,317.082605085,18.8067463027,22.4686722104,0.0,62.886420148,41.4019203762,11.6721146516,0.0,10.5075,1.16461465156
 06/08  15:00:00,312.792140272,18.8067463027,24.5727961264,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 06/08  16:00:00,311.670843408,18.8067463027,24.1953026408,0.0,62.886420148,41.4019203762,11.6721918656,0.0,10.5075,1.1646918656
 06/08  17:00:00,309.048538731,18.8067463027,22.4988956847,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 06/08  18:00:00,300.481914544,18.8067463027,20.1142715563,0.0,41.9242800987,36.8599292233,10.5046301371,0.0,9.34,1.16463013707
 06/08  19:00:00,290.337771022,18.8067463027,18.7711093505,0.0,41.9242800987,36.8599292233,10.5045522964,0.0,9.34,1.16455229642
 06/08  20:00:00,273.369400406,18.8067463027,16.4760910406,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 06/08  21:00:00,199.166191527,18.8067463027,15.5011004014,0.0,13.9747600329,18.6919646116,5.83441757184,0.0,4.67,1.16441757184
 06/08  22:00:00,133.007836737,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/08  23:00:00,160.195209385,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/08  24:00:00,140.785391974,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/09  01:00:00,130.600441849,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922374994,0.0,2.335,1.16422374994
 06/09  02:00:00,129.278652299,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/09  03:00:00,128.868126393,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/09  04:00:00,156.0623951,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49921267181,0.0,2.335,1.16421267181
 06/09  05:00:00,155.844246278,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
