Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/21  04:00:00,89.904834484,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/21  05:00:00,85.7834740654,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49927346031,0.0,2.335,1.16427346031
 06/21  06:00:00,143.533607711,43.1360002891,0.00655456846955,0.0,13.9747600329,18.6919646116,138.269877282,133.579877282,4.67,0.02
 06/21  07:00:00,157.245401104,43.1360002891,0.0,0.0,13.9747600329,18.6919646116,132.966001441,128.276001441,4.67,0.02
 06/21  08:00:00,237.152203665,43.1360002891,0.00472595786865,0.0,34.9369000822,32.3179380704,110.063747632,100.726602047,8.1725,1.16464558514
 06/21  09:00:00,268.83592823,43.1360002891,0.0228257322618,0.0,62.886420148,41.4019203762,75.9128641452,64.2406094091,10.5075,1.16475473609
 06/21  10:00:00,264.048313657,43.1360002891,0.325006754988,0.0,62.886420148,41.4019203762,50.3581155576,38.6855832657,10.5075,1.16503229182
 06/21  11:00:00,299.888251936,43.1360002891,2.68282246656,0.0,62.886420148,41.4019203762,28.9903951924,17.3176669821,10.5075,1.16522821031
 06/21  12:00:00,289.214469231,43.1360002891,5.18114520076,0.0,62.886420148,41.4019203762,16.1521364201,4.47936490036,10.5075,1.1652715197
 06/21  13:00:00,287.223280443,43.1360002891,8.37185710067,0.0,62.886420148,41.4019203762,11.6727256151,0.0,10.5075,1.16522561512
 06/21  14:00:00,287.287822568,43.1360002891,11.2952939236,0.0,62.886420148,41.4019203762,12.8178287491,0.0,10.5075,2.31032874906
 06/21  15:00:00,287.854238698,43.1360002891,13.511797278,0.0,62.886420148,41.4019203762,11.6724966486,0.0,10.5075,1.16499664864
 06/21  16:00:00,288.588594964,43.1360002891,14.7027400836,0.0,62.886420148,41.4019203762,11.6725339032,0.0,10.5075,1.16503390316
 06/21  17:00:00,286.507835606,43.1360002891,14.2433943547,0.0,62.886420148,41.4019203762,11.6725871059,0.0,10.5075,1.16508710593
 06/21  18:00:00,282.095685205,43.1360002891,11.9294352726,0.0,41.9242800987,36.8599292233,10.5049554016,0.0,9.34,1.16495540158
 06/21  19:00:00,267.619173699,43.1360002891,10.7231343507,0.0,41.9242800987,36.8599292233,9.75827125208,0.398271252077,9.34,0.02
 06/21  20:00:00,231.615728382,43.1360002891,4.89208109389,0.0,34.9369000822,32.3179380704,11.4796998305,2.14239028272,8.1725,1.16480954777
 06/21  21:00:00,172.335432792,43.1360002891,0.497254567229,0.0,13.9747600329,18.6919646116,5.83454984823,0.0,4.67,1.16454984823
 06/21  22:00:00,96.7053103877,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/21  23:00:00,129.158319751,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49931788739,0.0,2.335,1.16431788739
 06/21  24:00:00,99.4873670988,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/22  01:00:00,88.5189661332,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/22  02:00:00,87.9852606352,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992730116,0.0,2.335,1.1642730116
 06/22  03:00:00,86.900782752,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/22  04:00:00,92.4093289182,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/22  05:00:00,87.7944103969,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/22  06:00:00,145.363276514,43.1360002891,0.00961005724466,0.0,13.9747600329,18.6919646116,110.852536242,105.018266712,4.67,1.16426952968
 06/22  07:00:00,158.208101901,43.1360002891,0.00784011481676,0.0,13.9747600329,18.6919646116,113.897676016,109.207676016,4.67,0.02
 06/22  08:00:00,240.847846769,43.1360002891,0.00632755222935,0.0,34.9369000822,32.3179380704,85.9171074104,76.5800431708,8.1725,1.16456423964
 06/22  09:00:00,277.248037314,43.1360002891,1.35863324575,0.0,62.886420148,41.4019203762,46.983825325,35.3115209153,10.5075,1.16480440968
 06/22  10:00:00,275.471878441,43.1360002891,6.19575184513,0.0,62.886420148,41.4019203762,24.7413946533,13.0689944153,10.5075,1.164900238
 06/22  11:00:00,308.644487122,43.1360002891,9.1426287485,0.0,62.886420148,41.4019203762,11.672872797,0.0,10.5075,1.16537279701
 06/22  12:00:00,298.664874017,43.1360002891,11.3946619644,0.0,62.886420148,41.4019203762,11.6729338908,0.0,10.5075,1.1654338908
 06/22  13:00:00,300.191806229,43.1360002891,13.9782891367,0.0,62.886420148,41.4019203762,11.6728823552,0.0,10.5075,1.16538235521
 06/22  14:00:00,295.167627023,43.1360002891,15.0213945574,0.0,62.886420148,41.4019203762,11.6726085698,0.0,10.5075,1.16510856979
 06/22  15:00:00,288.562857269,43.1360002891,15.0354026579,0.0,62.886420148,41.4019203762,11.6725830896,0.0,10.5075,1.16508308962
 06/22  16:00:00,291.45352041,43.1360002891,16.7241964806,0.0,62.886420148,41.4019203762,11.6726065797,0.0,10.5075,1.16510657967
 06/22  17:00:00,289.81879994,43.1360002891,16.2876697731,0.0,62.886420148,41.4019203762,11.6726459918,0.0,10.5075,1.16514599178
 06/22  18:00:00,284.868356991,43.1360002891,14.1039081589,0.0,41.9242800987,36.8599292233,10.5050727274,0.0,9.34,1.1650727274
 06/22  19:00:00,271.199748255,43.1360002891,12.6902518701,0.0,41.9242800987,36.8599292233,10.5048553822,0.0,9.34,1.16485538224
 06/22  20:00:00,237.355616087,43.1360002891,9.13266283065,0.0,34.9369000822,32.3179380704,10.6004933997,1.26314919954,8.1725,1.16484420017
