Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/01  01:00:00,22.8772981933,7.46147391887,0.0,0.0,5.48122459637,1.0115996781,149.799404167,149.799404167
 01/01  02:00:00,21.1787597582,5.7629354837,0.0,0.0,5.48122459637,1.0115996781,123.205576809,123.205576809
 01/01  03:00:00,22.8742701941,7.45844591964,0.0,0.0,5.48122459637,1.0115996781,148.642417464,148.642417464
 01/01  04:00:00,21.2245938907,5.80876961619,0.0,0.0,5.48122459637,1.0115996781,124.293926576,124.293926576
 01/01  05:00:00,22.9844139732,7.56858969871,0.0,0.0,5.48122459637,1.0115996781,152.011064001,152.011064001
 01/01  06:00:00,21.2915352111,5.87571093662,0.0,0.0,5.48122459637,1.0115996781,126.62249606,126.62249606
 01/01  07:00:00,23.0286076298,7.61278335529,0.0,0.0,5.48122459637,1.0115996781,153.192736106,153.192736106
 01/01  08:00:00,19.8055571101,5.87689950227,0.0,0.0,5.48122459637,1.0115996781,126.389889461,126.389889461
 01/01  09:00:00,13.8802169003,7.38739262584,0.0,0.0,5.48122459637,1.0115996781,145.111217754,145.111217754
 01/01  10:00:00,11.7641729968,5.27134872233,0.0,0.0,5.48122459637,1.0115996781,103.476160893,103.476160893
 01/01  11:00:00,12.6184597907,6.12563551626,0.0,0.0,5.48122459637,1.0115996781,104.929529442,104.929529442
 01/01  12:00:00,10.9005783032,4.40775402872,0.0,0.0,5.48122459637,1.0115996781,70.9466981175,70.9466981175
 01/01  13:00:00,12.056417232,5.56359295756,0.0,0.0,5.48122459637,1.0115996781,85.9428259054,85.9428259054
 01/01  14:00:00,10.6686018745,4.17577760004,0.0,0.0,5.48122459637,1.0115996781,62.9441603488,62.9441603488
 01/01  15:00:00,11.7117261807,5.2189019062,0.0,0.0,5.48122459637,1.0115996781,75.0277864089,75.0277864089
 01/01  16:00:00,10.3266649473,3.83384067285,0.0,0.0,5.48122459637,1.0115996781,52.2342172459,52.2342172459
 01/01  17:00:00,13.3617638592,5.38177291811,0.0,0.0,5.48122459637,1.0115996781,78.8221032127,78.8221032127
 01/01  18:00:00,20.0522973554,4.63647308098,0.0,0.0,5.48122459637,1.0115996781,76.1940665712,76.1940665712
 01/01  19:00:00,21.8817822021,6.46595792765,0.0,0.0,5.48122459637,1.0115996781,112.307211262,112.307211262
 01/01  20:00:00,20.6250642798,5.20924000534,0.0,0.0,5.48122459637,1.0115996781,98.948952307,98.948952307
 01/01  21:00:00,22.3542706004,6.9384463259,0.0,0.0,5.48122459637,1.0115996781,129.967944947,129.967944947
 01/01  22:00:00,20.8757870071,5.45996273266,0.0,0.0,5.48122459637,1.0115996781,110.116536157,110.116536157
 01/01  23:00:00,22.7136657886,7.2978415141,0.0,0.0,5.48122459637,1.0115996781,144.812022001,144.812022001
 01/01  24:00:00,21.2529119575,5.83708768302,0.0,0.0,5.48122459637,1.0115996781,126.066735285,126.066735285
 01/02  01:00:00,23.049231198,7.63340692358,0.0,0.0,5.48122459637,1.0115996781,156.616306787,156.616306787
 01/02  02:00:00,21.4044743595,5.98865008503,0.0,0.0,5.48122459637,1.0115996781,133.273122016,133.273122016
 01/02  03:00:00,23.1655236228,7.74969934838,0.0,0.0,5.48122459637,1.0115996781,161.404036576,161.404036576
 01/02  04:00:00,21.4008687755,5.98504450106,0.0,0.0,5.48122459637,1.0115996781,133.374545393,133.374545393
 01/02  05:00:00,23.2179179903,7.8020937158,0.0,0.0,5.48122459637,1.0115996781,164.412537078,164.412537078
 01/02  06:00:00,21.5496251827,6.13380090819,0.0,0.0,5.48122459637,1.0115996781,140.235449236,140.235449236
 01/02  07:00:00,30.5613095816,15.1454853072,0.0,0.0,5.48122459637,1.0115996781,205.820042572,205.820042572
 01/02  08:00:00,49.5642154165,15.1454853072,0.0,0.0,21.9248983855,5.05799839049,180.771332702,180.771332702
 01/02  09:00:00,61.6068549065,15.1454853072,0.0,0.0,38.3685721746,8.09279742479,153.263549446,153.263549446
 01/02  10:00:00,73.5809037774,15.1454853072,0.0,0.0,49.3310213673,9.10439710289,126.506202454,126.506202454
 01/02  11:00:00,73.5809037774,15.1454853072,0.0,0.0,49.3310213673,9.10439710289,101.1736969,101.1736969
 01/02  12:00:00,73.5809037774,15.1454853072,0.0,0.0,49.3310213673,9.10439710289,76.7104064981,76.7104064981
 01/02  13:00:00,66.7920209077,14.849426712,0.0,0.0,43.8497967709,8.09279742479,66.3217516788,66.3217516788
 01/02  14:00:00,73.1492168996,14.7137984294,0.0,0.0,49.3310213673,9.10439710289,58.8177414582,58.8177414582
 01/02  15:00:00,73.1988209599,14.7634024897,0.0,0.0,49.3310213673,9.10439710289,52.5709049961,52.5709049961
 01/02  16:00:00,73.2112219749,14.7758035047,0.0,0.0,49.3310213673,9.10439710289,52.7271270547,52.7271270547
 01/02  17:00:00,73.1988209599,14.7634024897,0.0,0.0,49.3310213673,9.10439710289,59.662801013,59.662801013
 01/02  18:00:00,33.7527370315,4.33966453001,0.0,0.0,16.4436737891,4.04639871239,63.1059079342,63.1059079342
 01/02  19:00:00,20.085019546,4.66919527156,0.0,0.0,5.48122459637,1.0115996781,80.9395693762,80.9395693762
