Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/24  22:00:00,118.17897318,0.0,0.0,0.0,43.513341876,52.539744,13.4666392907,0.0,4.83426,8.63237929071
 03/24  23:00:00,119.038090902,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/24  24:00:00,118.135538592,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  01:00:00,118.094468978,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  02:00:00,118.042368033,0.0,0.0,0.0,43.513341876,52.539744,13.4434259473,0.0,4.83426,8.60916594735
 03/25  03:00:00,118.008944589,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  04:00:00,118.444236829,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  05:00:00,118.410438952,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  06:00:00,118.405949703,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  07:00:00,109.294679303,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  08:00:00,100.382472425,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  09:00:00,100.497657621,0.0,0.0,0.0,43.513341876,52.539744,13.448486432,0.0,4.83426,8.61422643199
 03/25  10:00:00,100.597559381,0.0,0.0,0.0,43.513341876,52.539744,13.5195560302,0.0,4.83426,8.68529603023
 03/25  11:00:00,101.427771406,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  12:00:00,100.644087322,0.0,0.0,0.0,43.513341876,52.539744,13.4737144569,0.0,4.83426,8.63945445685
 03/25  13:00:00,359.197944017,2.81845432132,252.998293794,0.0,43.513341876,52.539744,13.4685420238,0.0,4.83426,8.63428202383
 03/25  14:00:00,488.504049669,3.94845079601,379.641152069,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  15:00:00,518.485592605,4.33900441358,408.845402908,0.0,43.513341876,52.539744,13.4686058575,0.0,4.83426,8.63434585749
 03/25  16:00:00,540.9329065,4.78674710419,430.698253386,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  17:00:00,480.616688507,4.00985444552,371.857587996,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  18:00:00,537.910342457,4.76757915255,427.652990808,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  19:00:00,437.138881255,3.14892397906,323.334618475,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  20:00:00,273.457242024,1.45013669084,151.31254679,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  21:00:00,118.649875175,0.0,0.0,0.0,43.513341876,52.539744,22.3216997664,0.0,4.83426,17.4874397664
 03/25  22:00:00,118.229642942,0.0,0.0,0.0,43.513341876,52.539744,13.4433986256,0.0,4.83426,8.60913862564
 03/25  23:00:00,119.014673233,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/25  24:00:00,118.160568505,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  01:00:00,118.140459611,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  02:00:00,118.130724405,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  03:00:00,118.12768183,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  04:00:00,118.649131483,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  05:00:00,118.622118945,0.0,0.0,0.0,43.513341876,52.539744,13.4434156234,0.0,4.83426,8.60915562335
 03/26  06:00:00,118.63000718,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  07:00:00,109.521613239,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  08:00:00,100.552967376,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  09:00:00,100.580263016,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  10:00:00,100.576178259,0.0,0.0,0.0,43.513341876,52.539744,13.5199731262,0.0,4.83426,8.68571312624
 03/26  11:00:00,101.371531353,0.0,0.0,0.0,43.513341876,52.539744,13.4732505875,0.0,4.83426,8.63899058749
 03/26  12:00:00,100.553448629,0.0,0.0,0.0,43.513341876,52.539744,13.4735105387,0.0,4.83426,8.63925053873
 03/26  13:00:00,100.657703966,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  14:00:00,100.720870559,0.0,0.0,0.0,43.513341876,52.539744,13.4682692752,0.0,4.83426,8.63400927523
 03/26  15:00:00,245.29480634,1.01226498427,141.897429009,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  16:00:00,244.127525842,1.0370401035,140.996666026,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  17:00:00,455.46285176,2.765440276,348.479747789,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  18:00:00,407.947480837,2.765440276,301.431988732,0.0,43.513341876,52.539744,13.4433889259,0.0,4.83426,8.6091289259
 03/26  19:00:00,107.114845225,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  20:00:00,118.944156175,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  21:00:00,118.627139182,0.0,0.0,0.0,43.513341876,52.539744,22.3178372842,0.0,4.83426,17.4835772842
 03/26  22:00:00,118.207490467,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  23:00:00,119.015691491,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/26  24:00:00,118.197525531,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/27  01:00:00,118.124855207,0.0,0.0,0.0,43.513341876,52.539744,13.446834765,0.0,4.83426,8.61257476501
 03/27  02:00:00,118.034595588,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/27  03:00:00,117.984332551,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/27  04:00:00,118.428709089,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/27  05:00:00,118.398585724,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/27  06:00:00,336.22009768,73.4077738531,141.792869757,0.0,43.513341876,53.238744,224.297553611,210.84908414,4.83426,8.61420947111
 03/27  07:00:00,479.568752687,73.3985330113,116.71489119,0.0,220.879908,53.238744,193.187562358,170.906681827,4.83426,17.4466205302
 03/27  08:00:00,543.250454959,74.1228638902,96.4677114934,0.0,220.879908,145.652643033,131.690175701,77.8962266205,36.25695,17.5369990803
 03/27  09:00:00,542.406016214,75.0325713147,94.7426429582,0.0,220.879908,145.652643033,152.439154346,89.6814510041,36.25695,26.5007533419
 03/27  10:00:00,573.033545991,75.8654070514,118.22586132,0.0,220.879908,151.653867033,143.141126348,59.4362669802,48.3426,35.362259368
 03/27  11:00:00,651.19118801,76.7232259197,193.830949663,0.0,220.879908,151.653867033,86.9591425278,3.15500051721,48.3426,35.4615420106
 03/27  12:00:00,686.562060809,77.1779095992,229.365747358,0.0,220.879908,151.653867033,83.8777312129,0.0,48.3426,35.5351312129
 03/27  13:00:00,678.029637274,77.7620246708,226.293982325,0.0,220.879908,145.652643033,59.7547621796,0.00601601471727,24.1713,35.5774461649
 03/27  14:00:00,713.929817783,79.2857737262,260.420166692,0.0,220.879908,145.652643033,50.6779179266,0.0,24.1713,26.5066179266
 03/27  15:00:00,688.442780279,78.9458600153,243.24337761,0.0,220.879908,137.835547516,42.4255163547,2.20509265701,4.83426,35.3861636976
 03/27  16:00:00,597.312102746,75.700086621,161.003330394,0.0,220.879908,133.019064,41.555567667,10.3402928199,4.83426,26.3810148471
 03/27  17:00:00,471.658410588,73.8927228209,117.086384842,0.0,220.879908,53.238744,60.1026924413,28.8907429139,4.83426,26.3776895274
 03/27  18:00:00,497.054850594,73.6564154601,141.72913063,0.0,220.879908,53.238744,51.4202797117,20.1362313725,4.83426,26.4497883392
 03/27  19:00:00,462.588248186,73.5053227599,101.659782263,0.0,220.879908,53.238744,55.6134313254,42.1140412492,4.83426,8.66513007628
 03/27  20:00:00,402.250103417,73.4242534433,31.1572439145,0.0,220.879908,53.238744,102.259606147,88.7679743121,4.83426,8.6573718348
 03/27  21:00:00,118.068479126,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/27  22:00:00,117.801073332,0.0,0.0,0.0,43.513341876,52.539744,13.4661560156,0.0,4.83426,8.6318960156
 03/27  23:00:00,118.749971683,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/27  24:00:00,117.816992035,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/28  01:00:00,117.80655751,0.0,0.0,0.0,43.513341876,52.539744,13.4483576799,0.0,4.83426,8.61409767993
 03/28  02:00:00,117.784580286,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/28  03:00:00,117.766500886,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/28  04:00:00,119.871380445,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/28  05:00:00,119.542062562,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/28  06:00:00,193.475281303,73.3985330113,0.00200652415871,0.0,43.513341876,53.238744,1057.62562487,1044.1771694,4.83426,8.61419546419
 03/28  07:00:00,361.703433077,73.3985330113,0.0,0.0,220.879908,53.238744,890.612283813,868.332756746,4.83426,17.4452670674
 03/28  08:00:00,444.813430747,73.3985330113,0.00175874809878,0.0,220.879908,145.652643033,613.936823693,560.144523814,36.25695,17.5353498788
 03/28  09:00:00,444.655011529,73.5033240541,0.0024136866163,0.0,220.879908,145.652643033,454.744233321,391.990774407,36.25695,26.4965089142
